filename,IPC,FTQ_STALLED_MPKI,UOP_CACHE_HIT_RATE,CRITICAL_HIT_RATE,INSTR_TILL_MISS_RESTEER,EVICT_DEMAND_PERC,EVICT_PREF_NOT_USED_PERC,EVICT_PREF_USED_PERC,L1I_PREFETCH_USEFUL,SWITCH_STALLS_MPKI
crypto63.txt,4.91436,2.64969,93.3305,91.6613,163.323,95.2628,0,4.73725,11233,5.87541
crypto65.txt,4.96854,0.82182,99.4803,91.5782,913.212,97.2454,0,2.75465,11393,0.34986
crypto67.txt,4.96921,0.81692,99.4689,91.551,158.105,96.7842,0,3.21582,10948,0.3522
crypto68.txt,5.06565,0.58524,99.4396,90.8099,628.186,97.9345,0,2.06555,10736,0.3485
crypto70.txt,4.2839,0.95228,98.9442,91.3046,261.905,92.0446,0,7.95545,16184,0.76498
crypto71.txt,4.70422,0.76106,99.0097,91.7136,910.247,94.6171,0,5.38292,14305,0.594
crypto72.txt,4.1532,0.8232,98.2863,89.5652,1175.77,89.439,0,10.5611,21684,0.92698
crypto73.txt,3.95581,0.930001,98.8352,91.1982,317.913,90.393,0,9.6071,17862,0.698001
crypto74.txt,4.17794,0.821,99.1161,91.9068,326.624,92.0221,0,7.97796,14025,0.55638
crypto75.txt,3.06182,0.853901,99.112,91.947,527.22,95.9993,0,4.00073,14019,0.564641
crypto78.txt,4.9721,0.8216,99.4714,91.4551,186.792,97.5485,0,2.45157,10700,0.34872
crypto8.txt,3.44921,6.06621,95.6064,96.6637,233.935,89.0069,0,10.9932,23459,2.63389
crypto80.txt,2.33127,13.9548,92.8246,94.0351,107.219,83.0907,0,16.9094,77839,5.63714
crypto81.txt,4.51257,0.85938,98.8648,90.6964,320.775,94.6045,0,5.39554,17629,0.64488
crypto83.txt,4.42958,0.85152,98.6289,91.0353,403.605,91.4311,0,8.569,18022,0.97498
crypto84.txt,4.97235,0.82104,99.4672,91.6782,712.846,96.6414,0,3.35864,10998,0.34722
crypto86.txt,4.96748,0.828861,99.4748,91.6232,1114.08,97.0919,0,2.90814,11201,0.348861
crypto87.txt,4.80701,3.40014,93.7066,91.8285,213.665,97.689,0,2.31104,11831,7.49528
crypto88.txt,5.11438,4.59104,84.9747,93.1761,191.807,98.4967,0,1.50333,5687,12.5558
crypto89.txt,4.47925,2.23216,96.9252,91.5039,303.335,94.504,0,5.49603,18001,3.83778
crypto90.txt,2.47518,11.4398,92.8049,93.6855,117.732,81.6623,0,18.3378,81536,4.65898
crypto91.txt,4.97012,0.8083,99.4692,91.4759,1511.52,97.5333,0,2.46677,11210,0.35632
crypto92.txt,4.80197,4.84054,94.5374,91.2603,225.655,98.2845,0,1.71556,10966,7.7766
crypto94.txt,2.79622,0.78166,99.1968,90.2511,857.673,96.1441,0,3.85597,14705,0.4802
crypto96.txt,1.82653,12.1108,92.8899,92.5124,107.393,82.1813,0,17.8188,107018,4.47466
crypto98.txt,2.57262,12.8037,92.8243,94.2399,103.334,81.219,0,18.7811,85261,5.29771
srv105.txt,3.01464,3.6117,62.1037,70.2004,51.1575,86.4334,0,13.5667,168739,10.4426
srv108.txt,4.31003,3.46958,32.6434,59.9134,22.3347,88.6303,0,11.3698,169502,11.4693
srv111.txt,2.72853,3.85176,62.3856,71.9984,59.1144,87.1205,0,12.8796,154042,10.1695
srv113.txt,3.22767,5.47218,37.2282,91.9242,73.0145,85.329,0,14.6711,209571,12.5564
srv12.txt,2.69484,5.59337,61.8127,68.2823,42.8976,84.1819,0,15.8182,197729,10.7854
srv120.txt,2.94971,3.61504,62.2956,70.8562,54.6648,86.9765,0,13.0236,165040,10.3011
srv128.txt,2.96695,4.63486,62.1873,67.967,42.9819,86.5885,0,13.4116,155697,10.2823
srv131.txt,2.89928,3.91412,62.3336,70.3289,51.9128,88.412,0,11.5881,147049,10.1596
srv132.txt,2.77729,1.83812,71.4182,67.9077,78.4947,89.7567,0,10.2434,63852,5.85612
srv133.txt,2.98902,3.68102,62.5108,71.225,56.8484,87.7405,0,12.2596,155729,9.92948
srv137.txt,2.58681,2.1004,71.7777,68.9884,56.3935,89.5244,0,10.4757,69556,5.70476
srv147.txt,1.97742,3.8996,66.7198,73.8555,57.2565,87.3931,0,12.607,154144,9.39572
srv151.txt,2.938,3.76954,62.3055,71.1534,53.7597,89.3608,0,10.6393,142808,10.1604
srv152.txt,3.80244,4.2847,48.7836,83.8337,130.916,81.6482,0,18.3519,216751,11.2164
srv16.txt,3.0618,3.38432,62.1415,70.2431,53.5269,86.102,0,13.8981,167608,10.3892
srv160.txt,2.77655,1.82478,72.6612,67.7922,85.0884,90.3342,0,9.66584,72398,5.92848
srv162.txt,3.01698,3.497,61.6511,69.7717,49.9461,87.0723,0,12.9278,152294,10.2465
srv167.txt,4.39542,3.26932,32.8961,62.3636,32.0192,88.581,0,11.4191,195644,11.4915
srv171.txt,2.92154,3.66154,62.2112,71.0118,56.1483,87.804,0,12.1961,158950,10.2076
srv174.txt,1.37986,1.23188,42.2434,78.6617,370.318,88.2591,0,11.741,142594,9.86954
srv177.txt,4.32962,3.36149,31.9544,66.4665,24.7856,85.8148,0,14.1853,214328,11.4056
srv180.txt,3.08215,3.33682,62.2196,70.1753,51.1646,84.4487,0,15.5514,206666,10.3254
srv187.txt,3.93297,3.14858,33.1707,59.2233,25.2937,83.8997,0,16.1004,293380,11.9877
srv194.txt,1.34888,7.84973,73.5006,87.2277,61.4736,83.459,0,16.5411,196674,8.78453
srv203.txt,4.41202,3.37722,32.7241,64.6074,26.9804,84.5966,0,15.4035,276824,11.7316
srv207.txt,2.6777,5.99876,63.0391,67.594,66.8611,85.9283,0,14.0718,166867,10.509
srv21.txt,2.9364,4.83898,61.8165,68.1888,46.9042,85.4708,0,14.5293,164106,10.3827
srv214.txt,4.26608,3.2569,33.0235,65.566,30.3625,85.1626,0,14.8375,256529,11.785
srv222.txt,2.90646,4.6705,61.7498,67.6774,43.1919,86.1072,0,13.8929,176511,10.7225
srv224.txt,2.85484,4.24533,62.2318,71.4871,52.8997,86.994,0,13.0061,151743,10.0202
srv225.txt,3.03486,4.3691,62.5168,67.4867,44.1842,87.3707,0,12.6294,153530,10.3681
srv228.txt,2.92792,3.82154,62.3542,71.397,56.9945,86.5317,0,13.4684,160781,9.90294
srv25.txt,3.83447,4.7335,37.5916,88.7961,59.6739,81.3245,0,18.6756,220398,11.6988
srv255.txt,3.05599,4.5433,62.152,69.3148,46.5789,86.8477,0,13.1524,155391,10.3296
srv257.txt,3.01565,3.64452,62.128,71.8161,57.3614,88.1231,0,11.877,134652,9.9376
srv259.txt,2.9048,4.6964,61.7059,66.8672,41.26,85.5238,0,14.4763,184239,10.8488
srv267.txt,4.11255,3.22329,33.3436,65.8635,30.5214,87.7789,0,12.2212,226295,11.8118
srv276.txt,1.23537,7.31588,81.6243,93.2408,109.124,87.3718,0,12.6283,119544,7.0367
srv283.txt,3.06121,3.50678,62.0384,69.3651,50.5512,86.9179,0,13.0822,152968,10.296
srv287.txt,1.75939,4.64042,67.0227,69.5651,48.1767,86.8675,0,13.1326,155913,9.49556
srv293.txt,2.91012,3.80546,61.9603,71.0336,52.7239,87.8806,0,12.1195,136724,10.1209
srv298.txt,2.9392,3.71157,62.1899,70.1355,53.9235,86.345,0,13.6551,161285,10.2887
srv302.txt,4.34454,3.23232,33.2974,62.2381,26.7573,85.8767,0,14.1234,252640,11.662
srv310.txt,3.98055,3.18247,32.7706,60.7123,29.7856,88.4762,0,11.5239,168397,11.72
srv32.txt,2.92071,4.86048,62.4039,70.542,49.985,85.0817,0,14.9184,175592,10.3192
srv320.txt,4.25989,3.34978,32.675,61.9573,26.5945,88.0709,0,11.9292,206581,11.4963
srv322.txt,4.3717,3.16547,33.6308,60.0474,26.7723,89.0862,0,10.9139,208674,12.0013
srv326.txt,2.75238,4.06564,62.8211,72.4237,57.5732,87.4609,0,12.5392,166202,10.3105
srv331.txt,2.9316,3.78446,62.2119,71.7506,56.6899,86.8686,0,13.1315,152661,9.80748
srv346.txt,3.01796,3.50841,61.9721,69.3643,49.6166,86.478,0,13.5221,159697,10.2322
srv349.txt,3.04148,3.45944,62.1569,69.695,52.4098,86.2458,0,13.7543,164188,10.3962
srv358.txt,2.96307,3.7508,62.4607,72.0432,57.36,87.8819,0,12.1182,143589,9.89448
srv359.txt,2.06009,3.75022,65.9696,73.3285,58.6643,89.1246,0,10.8755,144268,9.48798
srv364.txt,2.24182,4.15338,65.1476,69.2114,85.1598,87.0104,0,12.9897,167483,9.90942
srv366.txt,2.38901,2.70154,70.5763,70.8839,55.2377,88.2077,0,11.7924,82455,6.03866
srv386.txt,4.34814,3.39622,32.611,67.7435,29.1656,87.2199,0,12.7802,223423,11.495
srv390.txt,3.08532,3.38692,61.8395,69.6271,51.8519,86.1584,0,13.8417,171370,10.2545
srv393.txt,2.85595,3.88498,62.4156,71.8633,54.8921,88.6845,0,11.3156,143957,10.2134
srv401.txt,2.79196,4.1075,62.375,71.5312,50.8078,88.0851,0,11.915,151538,10.0249
srv403.txt,2.93284,3.57012,62.4113,71.0406,60.904,86.9786,0,13.0215,152384,9.88012
srv408.txt,2.30165,4.6933,62.9539,66.3768,51.1039,86.7907,0,13.2094,168006,10.2321
srv41.txt,2.96998,4.53993,61.3513,66.5405,44.3813,86.3359,0,13.6642,173447,10.8025
srv420.txt,3.09566,3.47782,61.7746,67.8904,52.6134,85.924,0,14.0761,170701,10.2693
srv422.txt,4.41209,3.45674,32.6627,62.9101,25.9528,86.8247,0,13.1754,194086,11.6314
srv425.txt,2.91051,3.79589,61.7727,71.8021,56.378,87.7874,0,12.2127,136805,10.1234
srv426.txt,2.12048,6.5943,69.3165,88.3594,106.963,84.0486,0,15.9515,181919,9.15336
srv429.txt,4.17135,3.1667,32.9121,63.1928,31.3858,88.227,0,11.7731,232385,11.4495
srv44.txt,2.93438,3.90962,62.3364,71.4057,57.5935,87.1918,0,12.8083,157685,10.0318
srv442.txt,2.8453,4.6468,61.303,68.2061,45.8544,84.8261,0,15.174,193246,10.6721
srv45.txt,2.79854,4.04241,62.2651,72.0008,57.1887,87.0083,0,12.9918,159712,10.0123
srv459.txt,2.88909,3.79308,62.3034,70.8807,53.492,88.295,0,11.7051,145664,10.2866
srv461.txt,2.76196,1.84568,71.5071,66.9722,102.786,88.86,0,11.1401,65221,5.67656
srv463.txt,4.37509,3.28921,32.6924,60.8539,22.4677,84.2912,0,15.7089,252378,12.0021
srv468.txt,3.03584,3.40554,62.215,69.2701,49.9178,86.4409,0,13.5592,180074,10.4362
srv48.txt,2.96193,4.61714,61.551,67.7186,45.3192,86.2665,0,13.7336,179422,10.8297
srv483.txt,2.8252,4.07602,62.008,70.9543,52.7122,87.0631,0,12.937,155983,9.95578
srv486.txt,1.50062,3.31782,70.2977,73.7236,100.941,89.1101,0,10.89,126528,8.51394
srv489.txt,2.93053,3.68799,62.3458,71.4718,57.202,88.5742,0,11.4259,139106,10.278
srv495.txt,3.04848,4.36088,62.4365,68.4911,44.0745,86.2733,0,13.7268,164641,10.3676
srv499.txt,2.93421,3.61502,62.0305,71.9942,59.3357,88.5384,0,11.4617,153725,10.1388
srv504.txt,2.91558,4.65916,61.2177,66.9147,42.4384,84.937,0,15.0631,193776,10.9261
srv506.txt,2.80958,3.97976,62.6568,72.8001,59.4629,86.0229,0,13.9772,174108,10.1045
srv526.txt,2.81956,3.99438,62.3261,70.5619,57.3081,87.6072,0,12.3929,153726,10.2703
srv527.txt,2.56767,3.99308,67.2458,73.525,124.282,86.8406,0,13.1595,138609,8.35802
srv537.txt,2.92128,4.63542,61.4921,66.2313,39.2599,85.9687,0,14.0314,181429,10.9053
srv540.txt,2.87337,4.94622,61.2322,66.0751,46.4793,87.0471,0,12.953,155863,10.5302
srv545.txt,3.23353,5.39742,36.4014,91.3364,70.124,83.0451,0,16.955,231198,12.3771
srv551.txt,1.46912,3.95334,70.8803,70.6542,85.7731,88.7525,0,11.2476,131592,8.75972
srv557.txt,4.42046,3.44889,32.5008,59.1217,29.7059,89.0403,0,10.9598,209609,11.5922
srv56.txt,2.91647,3.71826,62.1426,71.8519,53.9791,87.5455,0,12.4546,158630,9.89014
srv566.txt,3.04038,3.61188,62.1965,70.2103,51.1573,86.7933,0,13.2068,164008,10.3645
srv575.txt,2.89557,4.65906,62.1974,68.5723,43.2787,81.5796,0,18.4205,234512,10.9442
srv582.txt,2.96259,4.6546,62.1001,69.0797,43.5141,86.9965,0,13.0036,155377,10.3818
srv593.txt,4.53538,2.25002,40.6995,67.5385,25.9719,97.9316,0,2.06847,12924,21.1217
srv596.txt,3.08283,3.42408,62.0091,69.2187,49.8586,86.46,0,13.5401,164172,10.4378
srv598.txt,2.85628,3.85864,62.3747,72.0589,57.0055,87.5392,0,12.4609,140674,9.816
srv602.txt,1.89751,2.1923,74.3836,71.3145,133.327,88.9191,0,11.081,72786,5.82682
srv606.txt,2.96576,3.6941,61.9996,72.0502,56.6886,88.0533,0,11.9468,144154,10.1888
srv609.txt,2.95047,3.6981,62.3824,71.0021,56.755,86.4985,0,13.5016,157883,10.0955
srv61.txt,3.06547,4.28996,62.3685,67.6837,44.9936,86.2229,0,13.7772,150848,10.2095
srv617.txt,2.38905,8.88974,67.0906,88.3699,57.7128,81.3202,0,18.6799,226302,10.2905
srv623.txt,2.89818,3.73846,61.8933,72.4467,55.2429,88.9096,0,11.0905,130413,10.0415
srv626.txt,3.10468,3.40024,62.4258,70.0213,53.7718,86.313,0,13.6871,176410,10.3074
srv632.txt,4.26396,3.23604,33.287,68.404,37.3857,86.655,0,13.3451,232105,11.7499
srv634.txt,4.37322,3.36818,32.5514,63.1826,25.9172,86.3709,0,13.6292,210826,11.4963
srv636.txt,4.04908,3.0702,32.5723,64.3437,29.0586,86.1211,0,13.879,215937,11.4957
srv638.txt,3.06489,3.4301,62.0913,69.3391,52.874,86.0776,0,13.9225,165417,10.3179
srv641.txt,3.06245,4.35452,62.2526,68.9401,43.2246,86.1727,0,13.8274,169817,10.3985
srv642.txt,2.97198,3.68964,61.9859,71.2901,53.8632,88.4875,0,11.5126,141184,10.1148
srv662.txt,2.91327,3.71497,62.585,71.9172,58.3404,86.5551,0,13.445,165205,9.98087
srv664.txt,2.873,3.6601,62.5657,72.4931,54.7769,86.7438,0,13.2563,172563,10.355
srv669.txt,2.75248,5.1373,61.7556,68.1805,39.5307,85.564,0,14.4361,193327,10.6815
srv675.txt,3.01273,3.50498,61.8726,69.2071,52.1033,87.0217,0,12.9784,163580,10.3242
srv685.txt,4.59896,2.53657,32.6885,80.2745,24.5244,93.5311,0,6.46895,51400,18.04
srv697.txt,3.0755,3.49894,61.7296,69.2233,51.4824,86.8355,0,13.1646,155901,10.2351
srv7.txt,4.2912,3.26098,33.2077,67.8222,31.169,85.4782,0,14.5219,252695,11.8474
srv702.txt,2.86275,4.81347,60.8153,66.3984,43.5403,85.921,0,14.0791,175441,10.8199
srv704.txt,1.50916,3.12725,70.2634,73.0999,61.227,89.7391,0,10.261,111597,8.50365
srv706.txt,1.45065,3.93942,70.632,71.6561,56.0037,88.3165,0,11.6836,142355,8.74018
srv715.txt,1.47797,4.15988,69.8862,70.0938,84.7801,88.3959,0,11.6042,144066,9.12242
srv72.txt,2.77849,2.4049,70.0871,68.7029,67.387,87.0235,0,12.9766,90092,6.10994
srv727.txt,2.96951,4.58274,62.0155,68.6097,41.4064,86.3334,0,13.6667,165421,10.3122
srv73.txt,1.44795,5.81442,70.5814,77.7142,59.5051,83.4497,0,16.5504,192851,9.27592
srv732.txt,4.23232,3.45132,33.0974,63.2701,26.1266,88.0678,0,11.9323,251047,11.8637
srv742.txt,1.43462,11.0422,75.6697,91.1823,72.3507,82.8269,0,17.1732,184890,8.5518
srv743.txt,1.47345,3.44918,70.3563,71.5475,65.5111,90.5624,0,9.43763,117556,8.65468
srv757.txt,1.60953,15.1598,77.9754,91.5921,70.1853,77.8067,0,22.1934,241358,9.34554
srv76.txt,4.35274,3.41728,32.991,64.7908,28.3565,85.0236,0,14.9765,271164,11.6119
srv760.txt,2.76479,4.01212,62.5297,71.8867,52.6332,87.2606,0,12.7395,155309,10.2722
srv764.txt,2.14393,4.31182,65.4527,69.3339,51.4874,88.0751,0,11.925,143793,9.65612
srv768.txt,2.90434,3.84604,62.176,71.3565,58.8474,87.3443,0,12.6558,150318,9.85882
srv771.txt,2.86733,4.97432,60.9898,68.0334,43.1769,85.9633,0,14.0368,175385,10.8942
srv776.txt,2.76294,2.15312,70.9242,69.0411,81.6353,89.524,0,10.4761,77586,5.97704
srv783.txt,4.07348,3.00722,33.1951,64.0955,25.787,85.9301,0,14.07,254376,11.7197
srv85.txt,2.82667,5.19874,61.4227,66.5669,43.4369,86.1618,0,13.8383,168666,10.7644